13:00:11.095	NS0	7.98527	62.3788	
13:00:11.112	NS0	-8.54573	-85.4083	
13:00:11.129	NS0	24.8892	4.73722	
13:00:11.162	NS0	-27.9184	30.9346	
13:00:11.197	NS0	-48.633	-45.9488	
13:00:11.212	NS0	82.5588	-95.131	
13:00:11.244	NS0	-20.3732	42.1556	
13:00:11.287	NS0	-19.0942	46.0167	
13:00:11.317	NS0	-26.525	-80.9676	
13:00:11.330	NS0	74.5494	-7.35911	
13:00:11.347	NS0	-34.4559	18.1245	
13:00:11.368	NS0	-30.0797	-59.7106	
13:00:11.408	NS0	61.5831	-87.1954	
13:00:11.428	NS0	-24.8484	15.9438	
13:00:11.447	NS0	-22.2215	47.5046	
13:00:11.462	NS0	-48.1995	2.23891	
13:00:11.487	NS0	107.699	74.7715	
13:00:11.507	NS0	-67.6727	39.9063	
13:00:11.537	NS0	-22.6887	-96.4005	
13:00:11.559	NS0	79.0388	9.796	
13:00:11.578	NS0	-18.4114	-80.8952	
13:00:11.597	NS0	4.11021	29.2107	
13:00:11.628	NS0	-16.1032	55.0237	
13:00:11.647	NS0	-37.7405	120.382	
13:00:11.677	NS0	11.4977	117.106	
13:00:11.687	NS0	16.9127	12.6633	
13:00:11.711	NS0	-17.4269	-111.74	
13:00:11.749	NS0	62.9036	-13.8632	
13:00:11.767	NS0	-30.3555	89.6408	
13:00:11.787	NS0	-45.4173	-9.68096	
13:00:11.808	NS0	75.6389	-64.5222	
13:00:11.817	NS0	-28.9381	63.7962	
13:00:11.837	NS0	-57.3959	-110.262	
13:00:11.857	NS0	50.4735	-27.4485	
13:00:11.888	NS0	-10.5246	27.1194	
13:00:11.900	NS0	1.79435	53.3885	
13:00:11.927	NS0	-11.5956	-32.7008	
13:00:11.957	NS0	46.6935	-13.2255	
13:00:11.977	NS0	-79.199	3.58905	
13:00:11.999	NS0	24.4511	21.1946	
13:00:12.017	NS0	64.6369	-49.5135	
13:00:12.028	NS0	0.266427	25.9805	
13:00:12.048	NS0	-74.8953	-42.0744	
13:00:12.067	NS0	24.0449	-98.2497	
13:00:12.097	NS0	36.8854	89.4268	
13:00:12.117	NS0	-63.1882	-27.1052	
13:00:12.137	NS0	63.6593	36.2459	
13:00:12.157	NS0	-57.0001	-43.0261	
13:00:12.178	NS0	65.7411	-38.5674	
13:00:12.197	NS0	-56.0784	-12.538	
13:00:12.219	NS0	6.02775	101.16	
13:00:12.247	NS0	0.125583	-48.0926	
13:00:12.268	NS0	23.4884	-120.989	
13:00:12.287	NS0	42.0927	154.421	
13:00:12.297	NS0	-110.525	67.6495	
13:00:12.317	NS0	38.2435	30.4765	
13:00:12.337	NS0	1.18257	-93.2454	
13:00:12.361	NS0	95.093	36.1985	
13:00:12.387	NS0	-105.862	103.788	
13:00:12.408	NS0	-21.7879	-27.782	
13:00:12.437	NS0	34.1126	-32.8323	
13:00:12.467	NS0	49.4058	10.3073	
13:00:12.488	NS0	-41.7836	28.2684	
13:00:12.498	NS0	-5.30738	26.9407	
13:00:12.517	NS0	-5.15074	-72.4451	
13:00:12.537	NS0	60.0745	-18.546	
13:00:12.558	NS0	3.97009	17.8264	
13:00:12.588	NS0	-71.1804	71.3318	
13:00:12.608	NS0	16.7477	-130.179	
13:00:12.627	NS0	38.8951	43.7833	
13:00:12.637	NS0	-69.0554	39.8351	
13:00:12.667	NS0	45.7109	-17.9223	
13:00:12.697	NS0	-4.46271	11.5783	
13:00:12.707	NS0	4.83206	164.855	
13:00:12.728	NS0	-69.3941	-31.8725	
13:00:12.757	NS0	71.2316	-65.0269	
13:00:12.778	NS0	-5.93489	24.2663	
13:00:12.787	NS0	-9.16025	-107.847	
13:00:12.809	NS0	51.7331	72.1516	
13:00:12.827	NS0	-53.9322	-10.7016	
13:00:12.858	NS0	-6.68977	26.6641	
13:00:12.877	NS0	40.13	3.244	
13:00:12.897	NS0	-11.9637	16.2686	
13:00:12.927	NS0	-7.33813	2.86147	
13:00:12.947	NS0	-22.2634	114.78	
13:00:12.967	NS0	-16.1267	-106.018	
13:00:12.987	NS0	87.5292	-92.7133	
13:00:13.020	NS0	-55.2672	94.8099	
13:00:13.038	NS0	-63.5543	-38.7399	
13:00:13.047	NS0	55.8445	64.5419	
13:00:13.067	NS0	16.2199	5.12147	
13:00:13.098	NS0	-17.727	14.101	
13:00:13.128	NS0	18.4544	-20.8744	
13:00:13.145	NS0	4.7781	0.75629	
13:00:13.167	NS0	-1.00364	-10.857	
13:00:13.198	NS0	-30.0496	-5.74047	
13:00:13.227	NS0	46.8384	-68.5572	
13:00:13.247	NS0	-23.0613	13.9726	
13:00:13.261	NS0	-37.5168	-174.823	
13:00:13.298	NS0	88.2595	23.7255	
13:00:13.318	NS0	-96.1157	-97.853	
13:00:13.338	NS0	73.7265	-37.4294	
13:00:13.347	NS0	-66.7101	115.809	
13:00:13.367	NS0	-3.20055	33.0738	
13:00:13.387	NS0	16.8693	-32.6087	
13:00:13.410	NS0	85.246	40.0209	
13:00:13.449	NS0	-112.613	70.0158	
13:00:13.467	NS0	26.6631	-4.94536	
13:00:13.487	NS0	56.6623	1.28798	
13:00:13.517	NS0	-65.8082	-136.888	
13:00:13.538	NS0	84.6261	51.2159	
13:00:13.547	NS0	-89.7383	-84.923	
13:00:13.567	NS0	48.4584	47.1735	
13:00:13.588	NS0	-57.8558	-25.9271	
13:00:13.617	NS0	77.8352	84.0518	
13:00:13.637	NS0	-36.1048	-56.8259	
13:00:13.657	NS0	6.61102	81.2554	
13:00:13.677	NS0	-39.215	-23.5986	
13:00:13.688	NS0	51.8129	92.2888	
13:00:13.707	NS0	-43.3296	36.4592	
13:00:13.738	NS0	33.585	-112.96	
13:00:13.767	NS0	35.9312	90.5393	
13:00:13.793	NS0	-43.8582	31.9057	
13:00:13.817	NS0	-5.81391	-31.4786	
13:00:13.827	NS0	-36.1335	-9.01721	
13:00:13.857	NS0	53.318	72.7713	
13:00:13.877	NS0	-15.8979	63.8945	
13:00:13.887	NS0	2.38196	21.0728	
13:00:13.907	NS0	-4.00494	-112.158	
13:00:13.937	NS0	26.1336	66.0436	
13:00:13.957	NS0	-36.8479	-3.1111	
13:00:13.970	NS0	39.4502	40.5376	
13:00:13.998	NS0	-31.6788	40.3927	
13:00:14.027	NS0	-9.13498	87.2385	
13:00:14.047	NS0	8.44054	-2.74085	
13:00:14.069	NS0	7.71508	24.628	
13:00:14.087	NS0	-0.366273	35.8271	
13:00:14.108	NS0	11.1079	-15.0577	
13:00:14.127	NS0	19.6769	75.158	
13:00:14.147	NS0	-28.3075	88.4202	
13:00:14.157	NS0	-18.4877	8.86856	
13:00:14.187	NS0	42.8385	47.4993	
13:00:14.207	NS0	-67.1029	53.7486	
13:00:14.227	NS0	78.204	-25.1281	
13:00:14.247	NS0	-41.4927	-101.12	
13:00:14.277	NS0	26.1721	-16.88	
13:00:14.297	NS0	-11.1094	38.5569	
13:00:14.307	NS0	-90.0302	38.3775	
13:00:14.329	NS0	97.1575	1.70405	
13:00:14.347	NS0	7.03886	49.7424	
13:00:14.377	NS0	-26.7593	-22.8272	
13:00:14.388	NS0	-25.2918	-89.5952	
13:00:14.407	NS0	74.4125	120.023	
13:00:14.427	NS0	-90.8607	-124.917	
13:00:14.457	NS0	128.024	61.1482	
13:00:14.468	NS0	-123.6	97.0699	
13:00:14.497	NS0	19.0485	-186.548	
13:00:14.537	NS0	83.7869	60.1152	
13:00:14.558	NS0	-119.798	74.7579	
13:00:14.568	NS0	13.7198	46.1948	
13:00:14.588	NS0	72.0432	-59.1571	
13:00:14.617	NS0	0.386497	-18.2395	
13:00:14.638	NS0	-30.2723	33.9879	
13:00:14.647	NS0	11.2708	29.5976	
13:00:14.667	NS0	-35.9659	0.972527	
13:00:14.687	NS0	38.593	42.4607	
13:00:14.710	NS0	-42.5162	49.9177	
13:00:14.737	NS0	51.8636	71.4868	
13:00:14.767	NS0	-16.4059	5.10056	
13:00:14.777	NS0	-11.0217	105.776	
13:00:14.810	NS0	-22.1386	28.7554	
13:00:14.847	NS0	60.688	92.7047	
13:00:14.858	NS0	-26.0449	-28.2126	
13:00:14.877	NS0	-28.8792	-7.41701	
13:00:14.897	NS0	18.7983	-27.5192	
13:00:14.917	NS0	1.47588	-42.6988	
13:00:14.948	NS0	17.7199	-21.2606	
13:00:14.967	NS0	5.66495	25.8116	
13:00:14.987	NS0	-44.7944	39.7699	
13:00:14.997	NS0	-12.7285	-101.356	
13:00:15.028	NS0	48.6074	125.225	
13:00:15.047	NS0	-55.4826	74.5225	
13:00:15.077	NS0	57.0799	-54.9539	
13:00:15.099	NS0	34.7057	-50.3739	
13:00:15.117	NS0	-57.9982	-55.9516	
13:00:15.137	NS0	-14.8799	-5.82187	
13:00:15.147	NS0	80.0859	135.919	
13:00:15.168	NS0	-110.702	-8.81901	
13:00:15.193	NS0	72.0373	-19.2489	
13:00:15.227	NS0	-5.96238	140.636	
13:00:15.238	NS0	-49.1475	-9.69648	
13:00:15.258	NS0	77.1539	15.734	
13:00:15.298	NS0	-56.746	-94.5609	
13:00:15.317	NS0	53.2173	13.0462	
13:00:15.327	NS0	-70.1094	-50.6833	
13:00:15.347	NS0	55.3823	18.2033	
13:00:15.379	NS0	-33.8167	50.7535	
13:00:15.398	NS0	-8.61293	81.1198	
13:00:15.409	NS0	18.6278	-54.7941	
13:00:15.447	NS0	34.0806	65.7613	
13:00:15.467	NS0	-38.4595	-143.976	
13:00:15.493	NS0	27.5113	-3.19771	
13:00:15.511	NS0	-29.5573	-21.8459	
13:00:15.547	NS0	3.67322	-40.2693	
13:00:15.567	NS0	5.94962	-40.7975	
13:00:15.593	NS0	-11.3235	-52.3662	
13:00:15.627	NS0	6.66138	85.8801	
13:00:15.647	NS0	-26.5779	-56.4237	
13:00:15.668	NS0	46.4194	-70.429	
13:00:15.688	NS0	5.46243	4.99994	
13:00:15.697	NS0	-51.11	6.25704	
13:00:15.717	NS0	59.8838	-45.9209	
13:00:15.738	NS0	-2.0121	30.5603	
13:00:15.768	NS0	-49.1445	-17.4512	
13:00:15.792	NS0	9.22928	-22.2543	
13:00:15.817	NS0	-1.65981	5.09496	
13:00:15.838	NS0	2.86888	39.5462	
13:00:15.857	NS0	-29.5209	-33.281	
13:00:15.877	NS0	78.4952	-103.408	
13:00:15.897	NS0	-14.8526	-15.5382	
13:00:15.927	NS0	-14.3596	54.6358	
13:00:15.947	NS0	-69.4616	73.2817	
13:00:15.957	NS0	70.5083	-33.2316	
13:00:15.978	NS0	33.9828	30.4496	
13:00:15.997	NS0	-65.5742	-8.20066	
13:00:16.017	NS0	52.2781	74.3716	
13:00:16.037	NS0	-69.5436	-16.9279	
13:00:16.060	NS0	49.1172	10.9127	
13:00:16.088	NS0	25.0559	48.4919	
13:00:16.108	NS0	-86.4919	-23.7291	
13:00:16.138	NS0	51.8077	-80.1425	
13:00:16.160	NS0	32.1497	32.5254	
13:00:16.167	NS0	-61.1847	-69.9846	
13:00:16.188	NS0	42.7096	-14.4804	
13:00:16.207	NS0	-7.48731	88.3661	
13:00:16.227	NS0	-36.3447	-23.0592	
13:00:16.257	NS0	61.7904	-74.2531	
13:00:16.277	NS0	-37.1307	-18.1785	
13:00:16.297	NS0	0.902711	33.0733	
13:00:16.307	NS0	-13.9323	-24.4148	
13:00:16.347	NS0	-4.72169	-2.00456	
13:00:16.367	NS0	60.8372	79.1122	
13:00:16.377	NS0	-69.1722	14.6331	
13:00:16.398	NS0	36.9806	-90.2562	
13:00:16.419	NS0	31.3059	2.44456	
13:00:16.437	NS0	-29.1928	13.1034	
13:00:16.467	NS0	-11.0943	1.45451	
13:00:16.488	NS0	-32.9069	66.9105	
13:00:16.507	NS0	53.5709	-18.3725	
13:00:16.517	NS0	-44.9514	-26.2232	
13:00:16.547	NS0	42.7458	47.9409	
13:00:16.567	NS0	-56.1403	-34.7246	
13:00:16.587	NS0	104.401	-29.5287	
13:00:16.609	NS0	-59.1802	-48.9374	
13:00:16.637	NS0	6.98613	-34.553	
13:00:16.657	NS0	-40.5756	16.6335	
13:00:16.687	NS0	-14.0896	32.9742	
13:00:16.708	NS0	40.3697	-14.5017	
13:00:16.717	NS0	40.1259	-2.36406	
13:00:16.738	NS0	-67.082	-30.8131	
13:00:16.757	NS0	73.9501	73.8336	
13:00:16.778	NS0	-102.852	33.6538	
13:00:16.810	NS0	97.8879	28.7491	
13:00:16.827	NS0	-37.4434	-49.9994	
13:00:16.859	NS0	-13.6097	85.2149	
13:00:16.887	NS0	-14.4354	-51.6915	
13:00:16.909	NS0	57.9464	65.3536	
13:00:16.927	NS0	-38.7535	53.8541	
13:00:16.943	NS0	32.5716	-53.3332	
13:00:16.967	NS0	-20.5325	-39.4202	
13:00:16.988	NS0	10.6458	147.511	
13:00:17.017	NS0	-78.0868	-53.4162	
13:00:17.038	NS0	79.1966	98.4928	
13:00:17.058	NS0	-36.8397	-4.7143	
13:00:17.067	NS0	21.7232	4.0945	
13:00:17.097	NS0	-9.59749	-5.51556	
13:00:17.127	NS0	11.3015	22.9169	
13:00:17.137	NS0	-10.1077	-43.0408	
13:00:17.158	NS0	38.0412	-47.4685	
13:00:17.190	NS0	-30.6927	36.9377	
13:00:17.207	NS0	-35.3739	86.16	
13:00:17.217	NS0	8.47079	5.08928	
13:00:17.238	NS0	60.9575	26.3036	
13:00:17.257	NS0	-33.1418	-3.81585	
13:00:17.288	NS0	-20.9539	-153.799	
13:00:17.307	NS0	52.1998	-63.0934	
13:00:17.327	NS0	-28.4775	52.4977	
13:00:17.347	NS0	14.2468	102.661	
13:00:17.377	NS0	-36.1097	134.622	
13:00:17.397	NS0	6.27183	-94.3453	
13:00:17.417	NS0	16.1075	110.116	
13:00:17.447	NS0	-47.4996	-34.9718	
13:00:17.471	NS0	105.061	66.7509	
13:00:17.477	NS0	-93.0392	4.99827	
13:00:17.498	NS0	43.8214	16.4823	
13:00:17.518	NS0	-18.1597	-25.2911	
13:00:17.537	NS0	-11.9951	44.0177	
13:00:17.558	NS0	1.27106	-44.7175	
13:00:17.577	NS0	48.1697	33.5325	
13:00:17.598	NS0	-71.0781	37.5683	
13:00:17.627	NS0	56.3216	-11.3031	
13:00:17.658	NS0	-23.3211	-27.4176	
13:00:17.678	NS0	11.7275	57.6932	
13:00:17.693	NS0	26.9485	-44.3859	
13:00:17.718	NS0	-42.5497	1.73284	
13:00:17.737	NS0	26.9358	-51.8965	
13:00:17.757	NS0	-40.9749	-66.2864	
13:00:17.777	NS0	24.0932	-15.4732	
13:00:17.797	NS0	-0.490071	107.225	
13:00:17.818	NS0	-50.5035	-11.0619	
13:00:17.842	NS0	63.7786	-57.6126	
13:00:17.877	NS0	8.13133	78.5254	
13:00:17.897	NS0	-46.9057	1.48468	
13:00:17.917	NS0	28.8622	-66.6256	
13:00:17.948	NS0	13.5572	80.5801	
13:00:17.967	NS0	-21.4334	-37.7557	
13:00:17.977	NS0	3.47879	70.1839	
13:00:17.999	NS0	-15.8454	-73.9836	
13:00:18.017	NS0	40.6592	-76.9885	
13:00:18.047	NS0	-25.4682	101.604	
13:00:18.057	NS0	-24.7993	16.3656	
13:00:18.077	NS0	18.0409	-14.4948	
13:00:18.097	NS0	26.5638	-2.08569	
13:00:18.127	NS0	4.58164	102.561	
13:00:18.147	NS0	-67.622	-39.7807	
13:00:18.167	NS0	72.0323	86.0689	
13:00:18.197	NS0	-36.4359	-71.2131	
13:00:18.220	NS0	13.9003	-18.5386	
13:00:18.237	NS0	-14.7626	89.9471	
13:00:18.247	NS0	11.987	49.7313	
13:00:18.268	NS0	-40.6734	-102.033	
13:00:18.288	NS0	98.818	22.3717	
13:00:18.308	NS0	-69.7474	-71.5386	
13:00:18.337	NS0	-8.81085	-60.6096	
13:00:18.359	NS0	36.0861	-12.0559	
13:00:18.377	NS0	11.2043	165.815	
13:00:18.400	NS0	-61.2501	12.6932	
13:00:18.417	NS0	24.9353	61.2239	
13:00:18.437	NS0	-35.3309	14.076	
13:00:18.467	NS0	65.4652	-49.9103	
13:00:18.489	NS0	15.7044	101.254	
13:00:18.507	NS0	-83.1928	26.3491	
13:00:18.527	NS0	98.6824	11.0351	
13:00:18.542	NS0	-85.5835	44.3582	
13:00:18.567	NS0	35.0087	68.8784	
13:00:18.592	NS0	-8.86845	-12.1391	
13:00:18.627	NS0	18.2035	14.3301	
13:00:18.647	NS0	-30.3357	-31.5839	
13:00:18.668	NS0	49.7528	8.83443	
13:00:18.691	NS0	-1.47019	133.518	
13:00:18.717	NS0	-102.263	99.584	
13:00:18.738	NS0	50.4228	35.8519	
13:00:18.757	NS0	41.2113	42.598	
13:00:18.777	NS0	-16.2586	-92.8448	
13:00:18.797	NS0	37.1476	-11.7554	
13:00:18.828	NS0	-42.4244	-53.187	
13:00:18.848	NS0	10.8601	70.8685	
13:00:18.867	NS0	-46.3407	-34.1866	
13:00:18.878	NS0	41.6804	72.3785	
13:00:18.907	NS0	-32.2901	-58.6204	
13:00:18.937	NS0	54.4524	4.4471	
13:00:18.947	NS0	-45.4502	-41.3425	
13:00:18.975	NS0	6.32734	34.6222	
13:00:18.998	NS0	18.9314	-92.2096	
13:00:19.018	NS0	28.7799	81.5015	
13:00:19.048	NS0	-77.5356	29.0195	
13:00:19.067	NS0	31.3914	-113.316	
13:00:19.077	NS0	54.9255	-60.6126	
13:00:19.098	NS0	5.04681	25.0111	
13:00:19.117	NS0	-103.397	11.2942	
13:00:19.137	NS0	37.9031	-10.7184	
13:00:19.168	NS0	70.8786	45.4113	
13:00:19.197	NS0	-112.342	-4.5475	
13:00:19.208	NS0	82.2471	38.985	
13:00:19.227	NS0	-38.0521	-37.5323	
13:00:19.260	NS0	4.6809	-11.6345	
13:00:19.277	NS0	29.1115	46.012	
13:00:19.291	NS0	-43.7078	-43.6422	
13:00:19.317	NS0	52.3047	64.4028	
13:00:19.339	NS0	-15.7726	9.51188	
13:00:19.358	NS0	-26.7404	92.5143	
13:00:19.387	NS0	0.898038	-20.5196	
13:00:19.407	NS0	26.061	-11.465	
13:00:19.418	NS0	-21.8995	83.0243	
13:00:19.457	NS0	-17.6552	106.812	
13:00:19.477	NS0	1.35791	-17.5188	
13:00:19.497	NS0	71.0526	-40.1878	
13:00:19.508	NS0	-66.1788	-125.113	
13:00:19.530	NS0	77.4872	-16.3396	
13:00:19.547	NS0	-49.807	-34.0867	
13:00:19.568	NS0	-40.9668	-22.3892	
13:00:19.597	NS0	5.37695	-35.6591	
13:00:19.617	NS0	33.4526	-65.3279	
13:00:19.629	NS0	-35.2125	-10.7387	
13:00:19.647	NS0	69.9002	-81.5557	
13:00:19.668	NS0	-51.2299	50.8329	
13:00:19.697	NS0	14.1318	4.92161	
13:00:19.725	NS0	-37.2075	2.4296	
13:00:19.747	NS0	60.4614	10.3842	
13:00:19.777	NS0	-19.0355	21.3401	
13:00:19.787	NS0	-30.5216	-6.2111	
13:00:19.808	NS0	21.8526	123.755	
13:00:19.828	NS0	20.7395	-75.9894	
13:00:19.859	NS0	-0.975592	72.7137	
13:00:19.878	NS0	-64.1985	38.1162	
13:00:19.911	NS0	24.4289	83.0431	
13:00:19.941	NS0	45.0042	-25.853	
13:00:19.975	NS0	22.185	114.01	
13:00:19.991	NS0	-70.0242	88.7381	
13:00:20.027	NS0	-11.12	13.6411	
13:00:20.058	NS0	80.7049	102.64	
13:00:20.077	NS0	-51.7226	-47.959	
