14:30:55.539	Thr0	0	
14:30:55.573	Thr0	0	
14:30:55.607	Thr0	0	
14:30:55.624	Thr0	0	
14:30:55.668	Thr0	0	
14:30:55.710	Thr0	0	
14:30:55.741	Thr0	0	
14:30:55.768	Thr0	0	
14:30:55.808	Thr0	0	
14:30:55.829	Thr0	0	
14:30:55.848	Thr0	0	
14:30:55.867	Thr0	0	
14:30:55.898	Thr0	0	
14:30:55.923	Thr0	0	
14:30:55.958	Thr0	0	
14:30:55.978	Thr0	0	
14:30:56.019	Thr0	0	
14:30:56.038	Thr0	0	
14:30:56.058	Thr0	0	
14:30:56.089	Thr0	0	
14:30:56.118	Thr0	0	
14:30:56.128	Thr0	0	
14:30:56.158	Thr0	0	
14:30:56.178	Thr0	0	
14:30:56.218	Thr0	0	
14:30:56.238	Thr0	0	
14:30:56.258	Thr0	0	
14:30:56.280	Thr0	0	
14:30:56.318	Thr0	0	
14:30:56.338	Thr0	0	
14:30:56.358	Thr0	0	
14:30:56.390	Thr0	0	
14:30:56.419	Thr0	0	
14:30:56.438	Thr0	0	
14:30:56.478	Thr0	0	
14:30:56.498	Thr0	0	
14:30:56.528	Thr0	0	
14:30:56.548	Thr0	0	
14:30:56.573	Thr0	0	
14:30:56.608	Thr0	0	
14:30:56.628	Thr0	0	
14:30:56.648	Thr0	0	
14:30:56.688	Thr0	0	
14:30:56.707	Thr0	0	
14:30:56.738	Thr0	0	
14:30:56.760	Thr0	0	
14:30:56.777	Thr0	0	
14:30:56.798	Thr0	0	
14:30:56.837	Thr0	0	
14:30:56.851	Thr0	0	
14:30:56.878	Thr0	0	
14:30:56.907	Thr0	0	
14:30:56.939	Thr0	0	
14:30:56.958	Thr0	0	
14:30:56.978	Thr0	0	
14:30:56.998	Thr0	0	
14:30:57.040	Thr0	0	
14:30:57.048	Thr0	0	
14:30:57.078	Thr0	0	
14:30:57.108	Thr0	0	
14:30:57.137	Thr0	0	
14:30:57.158	Thr0	0	
14:30:57.178	Thr0	0	
14:30:57.197	Thr0	0	
