14:30:56.939	NS0	36.1036	64.4949	-0.552323	
14:30:56.958	NS0	33.6502	-129.823	19.1952	
14:30:56.978	NS0	-0.883417	-31.8816	-16.259	
14:30:56.998	NS0	1.5875	65.2854	18.3079	
14:30:57.040	NS0	23.7588	37.8145	-13.6638	
14:30:57.048	NS0	-30.7823	15.9377	-38.1135	
14:30:57.078	NS0	-39.2992	-20.0145	-17.4391	
14:30:57.108	NS0	-15.6963	-18.4479	-3.92636	
14:30:57.137	NS0	26.9917	-23.9351	-16.6529	
14:30:57.158	NS0	40.256	-70.9734	50.1649	
14:30:57.178	NS0	130.081	-68.9021	39.3337	
14:30:57.197	NS0	79.0175	-13.8106	-17.4103	
14:30:57.238	NS0	-51.7424	-55.6816	-47.9268	
14:30:57.258	NS0	-63.9563	-30.6202	-6.58149	
14:30:57.288	NS0	49.5159	41.6011	14.7229	
14:30:57.311	NS0	5.34299	-19.1681	-33.432	
14:30:57.328	NS0	-91.2722	-36.6399	28.9741	
14:30:57.348	NS0	35.6044	132.791	22.5407	
14:30:57.388	NS0	56.3413	12.6794	14.2795	
14:30:57.398	NS0	-19.5727	-3.40496	10.2651	
14:30:57.428	NS0	17.3122	20.1237	11.9507	
14:30:57.458	NS0	35.1315	39.5688	32.0762	
14:30:57.488	NS0	98.3069	6.27609	7.37812	
14:30:57.508	NS0	-16.9345	122.283	19.0882	
14:30:57.528	NS0	18.273	-2.43818	-0.329644	
14:30:57.549	NS0	-18.4736	-63.0044	48.002	
14:30:57.588	NS0	121.846	30.9588	-63.3561	
14:30:57.606	NS0	-27.7956	98.3358	51.5824	
14:30:57.638	NS0	76.2885	-93.0672	-15.2254	
14:30:57.668	NS0	-20.3829	-80.8184	44.0734	
14:30:57.697	NS0	67.8371	-30.3183	3.98529	
14:30:57.718	NS0	10.3243	88.8227	18.2867	
14:30:57.738	NS0	55.5796	54.2259	-35.4461	
14:30:57.760	NS0	-36.1699	25.4907	-1.10893	
14:30:57.798	NS0	30.5922	-6.59223	-23.5127	
14:30:57.818	NS0	-44.5041	-39.7197	0.0389791	
14:30:57.848	NS0	7.53285	-3.69784	-38.0107	
14:30:57.870	NS0	-69.203	-1.07777	9.21746	
14:30:57.898	NS0	-12.8499	0.346552	8.69696	
14:30:57.918	NS0	-58.2205	-122.44	27.6204	
14:30:57.938	NS0	60.8898	80.3895	-16.6023	
14:30:57.958	NS0	-72.944	21.6673	-51.9116	
14:30:57.998	NS0	-85.7275	57.6705	-1.71523	
14:30:58.018	NS0	7.86129	-38.0004	20.2557	
14:30:58.049	NS0	92.6671	46.4679	25.2951	
14:30:58.068	NS0	33.9917	60.7488	21.9701	
14:30:58.087	NS0	30.2171	68.6563	8.5121	
14:30:58.109	NS0	55.6757	14.7195	31.1418	
14:30:58.148	NS0	31.6415	-48.8648	60.105	
14:30:58.159	NS0	108.519	-36.557	27.4236	
14:30:58.188	NS0	58.8088	-86.9728	0.0817263	
14:30:58.218	NS0	-16.4947	-46.4964	-18.0389	
14:30:58.248	NS0	-32.0611	9.053	1.94819	
14:30:58.268	NS0	37.5489	-109.793	-14.5721	
14:30:58.288	NS0	-51.8711	-30.6447	-16.2236	
14:30:58.310	NS0	36.7748	-63.3309	6.99158	
14:30:58.349	NS0	71.3991	-29.2613	-35.0997	
14:30:58.358	NS0	-30.0922	56.9411	5.80237	
14:30:58.388	NS0	28.5216	-49.1877	-34.2915	
14:30:58.417	NS0	-105.353	-95.8628	-10.5932	
14:30:58.448	NS0	44.2712	121.268	-14.2657	
14:30:58.469	NS0	-60.9	98.9125	-43.0252	
14:30:58.488	NS0	-117.017	36.5367	13.5386	
14:30:58.508	NS0	43.7206	16.9584	-3.95633	
14:30:58.548	NS0	-72.2244	-26.3007	19.2223	
14:30:58.568	NS0	52.4033	31.433	-25.2092	
14:30:58.589	NS0	4.73654	3.87023	-32.1975	
14:30:58.608	NS0	-14.1935	-34.9801	13.341	
14:30:58.649	NS0	37.9341	15.2246	0.808249	
14:30:58.669	NS0	-5.66214	21.3527	-9.44142	
14:30:58.698	NS0	19.0608	90.4441	-19.5999	
14:30:58.707	NS0	-66.963	-91.4569	-10.5695	
14:30:58.737	NS0	-38.0054	-5.37941	21.4725	
14:30:58.771	NS0	46.4414	-51.8546	1.49091	
14:30:58.797	NS0	1.44111	-41.241	22.996	
14:30:58.818	NS0	11.9713	-0.105699	-22.7034	
14:30:58.848	NS0	-46.0497	-112.57	-1.90845	
14:30:58.871	NS0	22.0025	-81.6224	27.754	
14:30:58.897	NS0	29.1548	-73.17	-8.68642	
14:30:58.908	NS0	-34.7924	-75.6733	21.5462	
14:30:58.937	NS0	35.519	4.90797	-53.5752	
14:30:58.968	NS0	-87.3941	-75.2731	49.5263	
14:30:58.988	NS0	35.9587	-69.2959	-41.956	
14:30:59.008	NS0	-85.1497	24.0278	-18.8996	
14:30:59.051	NS0	-29.2584	49.0125	-11.5467	
14:30:59.068	NS0	20.9955	51.3928	-44.6083	
14:30:59.088	NS0	-88.967	-40.129	6.84023	
14:30:59.107	NS0	78.0965	50.1781	-4.85105	
14:30:59.148	NS0	60.7167	10.5098	-0.796944	
14:30:59.168	NS0	2.3835	-0.581856	-10.1603	
14:30:59.188	NS0	-53.762	4.68951	-14.3811	
14:30:59.208	NS0	-6.7183	-40.0709	-27.5613	
14:30:59.258	NS0	13.5157	5.03509	-61.1999	
14:30:59.278	NS0	-51.3082	0.257214	-48.4227	
14:30:59.298	NS0	-104.703	12.4546	-39.805	
14:30:59.319	NS0	-45.955	78.7055	-42.1717	
14:30:59.358	NS0	-64.6342	15.3653	-42.996	
14:30:59.378	NS0	-121.721	-143.73	-8.91735	
14:30:59.398	NS0	41.4231	113.902	27.6184	
14:30:59.422	NS0	65.1087	7.93089	-23.8723	
14:30:59.469	NS0	-3.94483	-16.4812	38.107	
14:30:59.488	NS0	71.7688	-8.26586	53.4168	
14:30:59.508	NS0	42.3096	37.266	-11.1163	
14:30:59.528	NS0	-64.0317	-23.9482	-14.9232	
14:30:59.568	NS0	-15.275	10.6633	-67.3933	
14:30:59.588	NS0	-131.243	-51.7583	17.6911	
14:30:59.608	NS0	-8.50213	-47.7227	-12.846	
14:30:59.628	NS0	-80.3398	-44.1853	-8.73441	
14:30:59.659	NS0	-22.1254	-20.28	20.5042	
14:30:59.688	NS0	60.8251	42.923	4.79006	
14:30:59.717	NS0	-21.4352	0.433056	19.541	
14:30:59.728	NS0	-9.03342	-71.7199	-22.2138	
14:30:59.758	NS0	-18.8718	35.522	16.7431	
14:30:59.780	NS0	76.8778	97.936	-33.2708	
14:30:59.808	NS0	-14.0542	-44.0673	-4.64744	
14:30:59.828	NS0	12.13	17.5486	13.7681	
14:30:59.858	NS0	8.61109	-44.8367	-0.990746	
14:30:59.890	NS0	-41.3021	-75.5425	22.1986	
14:30:59.918	NS0	18.2784	8.31479	46.6359	
14:30:59.928	NS0	41.3381	-10.676	-12.1202	
14:30:59.958	NS0	-48.7928	-50.8507	35.9228	
14:30:59.988	NS0	72.6921	-39.7477	24.5969	
14:31:00.028	NS0	24.1834	-36.1675	-26.4099	
14:31:00.048	NS0	-62.3959	85.9129	2.20873	
14:31:00.069	NS0	50.4577	75.273	26.8108	
14:31:00.088	NS0	26.8373	-102.743	33.8327	
14:31:00.118	NS0	43.7961	-56.3225	3.16904	
14:31:00.148	NS0	7.59532	22.0212	-51.1519	
14:31:00.171	NS0	-120.742	20.5972	-32.0586	
14:31:00.188	NS0	-67.3737	12.7147	23.6136	
14:31:00.228	NS0	30.9456	-70.0707	40.3822	
14:31:00.248	NS0	103.836	-32.4844	13.3282	
14:31:00.271	NS0	11.4236	8.45573	32.3088	
14:31:00.309	NS0	85.9976	-35.4263	-4.91197	
14:31:00.338	NS0	-86.0529	-21.8166	-16.3688	
14:31:00.350	NS0	-63.4271	35.1898	-3.28173	
14:31:00.377	NS0	9.19178	81.0982	7.08001	
14:31:00.398	NS0	-30.8489	-16.2812	-5.81791	
14:31:00.437	NS0	-59.131	-89.2312	14.4549	
14:31:00.458	NS0	-11.3719	-57.3569	-29.1271	
14:31:00.478	NS0	-69.1724	7.97968	-7.72216	
14:31:00.498	NS0	22.0909	104.741	-23.9577	
14:31:00.528	NS0	-91.4272	54.6529	3.38598	
14:31:00.548	NS0	43.4433	31.858	-8.41976	
14:31:00.577	NS0	-28.164	91.0132	22.5781	
14:31:00.598	NS0	50.1917	-40.1805	-38.2356	
14:31:00.628	NS0	-40.1442	-34.8395	17.7392	
14:31:00.658	NS0	85.7902	-36.3185	2.07296	
14:31:00.688	NS0	1.75641	48.0303	-16.373	
14:31:00.698	NS0	33.742	21.3817	12.5097	
14:31:00.738	NS0	39.5523	113.758	19.1109	
14:31:00.758	NS0	35.408	54.1422	37.9839	
14:31:00.788	NS0	70.4496	89.5086	-33.4092	
14:31:00.809	NS0	-73.2654	-7.28253	14.2034	
14:31:00.837	NS0	77.4475	114.634	0.604893	
14:31:00.848	NS0	-28.3723	79.6272	35.1799	
14:31:00.878	NS0	38.9009	-157.784	15.0436	
14:31:00.910	NS0	-2.58538	65.866	-15.8402	
14:31:00.938	NS0	-11.8629	56.0659	-1.08762	
14:31:00.958	NS0	-5.24667	19.8746	-34.596	
14:31:00.977	NS0	-23.5408	39.2936	20.9429	
14:31:01.004	NS0	30.0771	-9.01086	15.1456	
14:31:01.048	NS0	-9.55468	21.1681	39.0075	
14:31:01.059	NS0	53.7527	-32.7322	14.859	
14:31:01.090	NS0	46.8573	32.1445	-2.93894	
14:31:01.118	NS0	-80.679	-60.5808	-1.48503	
14:31:01.148	NS0	0.656003	-15.2004	18.9069	
14:31:01.167	NS0	23.461	38.9215	18.7023	
14:31:01.190	NS0	65.4747	-57.3004	41.3205	
14:31:01.207	NS0	51.8518	-74.6752	28.3192	
14:31:01.248	NS0	108.953	12.4792	-16.7189	
14:31:01.268	NS0	-57.6477	70.9398	-27.4517	
14:31:01.298	NS0	1.32116	79.3217	33.8304	
14:31:01.318	NS0	54.5056	-18.2295	-4.5254	
14:31:01.339	NS0	20.1827	-102.703	-10.0996	
14:31:01.359	NS0	-64.7471	21.0028	-23.5508	
14:31:01.387	NS0	-3.19636	23.5393	54.4738	
14:31:01.418	NS0	105.207	-96.9271	-13.5126	
14:31:01.448	NS0	-41.8651	-37.5421	9.95689	
14:31:01.458	NS0	48.2133	68.9577	35.5082	
14:31:01.488	NS0	47.7229	-50.273	-45.5233	
14:31:01.507	NS0	-109.836	-38.4063	-27.2915	
14:31:01.539	NS0	-50.5679	-26.5964	-46.8321	
14:31:01.557	NS0	-47.9985	-16.3408	50.9211	
14:31:01.588	NS0	74.4792	35.8047	29.2017	
14:31:01.618	NS0	44.1963	-40.5895	-18.2729	
14:31:01.648	NS0	2.70733	35.8936	-3.69266	
14:31:01.657	NS0	-58.723	94.1051	26.2629	
14:31:01.687	NS0	22.2426	-48.1042	-1.60965	
14:31:01.708	NS0	-32.5685	1.58514	-44.33	
14:31:01.748	NS0	-52.0061	36.9134	-10.5165	
14:31:01.770	NS0	-60.2716	-20.0271	-24.7123	
14:31:01.787	NS0	-68.8498	-67.3463	40.5264	
14:31:01.811	NS0	109.065	20.1083	5.9534	
14:31:01.848	NS0	26.1112	-1.95721	-23.9518	
14:31:01.868	NS0	-32.624	2.68694	2.85853	
14:31:01.888	NS0	11.3509	-38.3445	23.1244	
14:31:01.910	NS0	88.5982	-22.351	-18.587	
14:31:01.938	NS0	-30.8766	87.0112	23.6634	
14:31:01.968	NS0	37.759	-24.3932	-4.01226	
14:31:01.997	NS0	18.3958	-21.4388	-27.2509	
14:31:02.008	NS0	-17.1509	6.81458	51.724	
14:31:02.049	NS0	118.702	-86.1086	-21.7506	
14:31:02.068	NS0	-14.5403	-26.6464	-53.1768	
14:31:02.091	NS0	-81.5107	10.474	19.6242	
14:31:02.117	NS0	7.84254	58.6714	24.0216	
14:31:02.148	NS0	42.5304	-27.0838	-24.9554	
14:31:02.158	NS0	-9.03769	60.8669	1.05678	
14:31:02.188	NS0	-38.0704	-33.7465	6.39663	
14:31:02.217	NS0	32.5429	55.2792	30.81	
14:31:02.248	NS0	79.1279	-28.1082	16.3544	
14:31:02.267	NS0	-2.93033	-22.1057	-31.7477	
14:31:02.287	NS0	-85.9463	103.535	14.7592	
14:31:02.308	NS0	10.1808	-31.7653	-19.8502	
14:31:02.337	NS0	0.917103	-28.0487	-2.23894	
14:31:02.360	NS0	14.8423	-32.7992	16.5086	
14:31:02.398	NS0	67.7771	-13.6881	-14.0411	
14:31:02.420	NS0	-56.3248	-7.98101	61.0871	
14:31:02.437	NS0	53.396	-26.4917	-31.3726	
14:31:02.468	NS0	-62.8711	90.0137	4.25694	
14:31:02.498	NS0	-11.4615	-39.7422	54.5223	
14:31:02.508	NS0	93.3833	8.47532	8.82804	
14:31:02.548	NS0	12.5958	-44.3267	28.0554	
14:31:02.568	NS0	69.4175	0.702046	14.2102	
14:31:02.588	NS0	72.9644	70.7839	1.098	
14:31:02.608	NS0	20.6122	35.3159	-33.3318	
14:31:02.648	NS0	-73.0034	20.6327	64.2863	
14:31:02.668	NS0	99.5008	-38.5205	13.6697	
14:31:02.698	NS0	35.691	3.99575	-28.2767	
14:31:02.708	NS0	-56.7096	-107.687	26.9249	
14:31:02.738	NS0	-24.2312	45.9278	-19.9845	
14:31:02.768	NS0	-82.9652	-30.6211	-50.2771	
14:31:02.787	NS0	-51.7274	-79.302	-23.8138	
14:31:02.810	NS0	28.1064	126.98	-26.5882	
14:31:02.848	NS0	-42.4917	-9.40569	-24.9246	
14:31:02.868	NS0	-64.8075	-1.83906	-68.9378	
14:31:02.898	NS0	-93.2836	-2.18189	48.0343	
14:31:02.920	NS0	46.519	-119.437	-27.5854	
14:31:02.938	NS0	-20.6169	8.96686	0.57476	
14:31:02.959	NS0	53.9636	-11.921	-33.1652	
14:31:02.998	NS0	-25.3247	-72.3932	-23.8554	
14:31:03.008	NS0	-91.4485	-27.3796	43.0739	
14:31:03.038	NS0	104.244	116.666	-24.212	
14:31:03.068	NS0	-51.7926	-8.98962	31.0481	
14:31:03.100	NS0	65.9628	-23.6804	11.3619	
14:31:03.118	NS0	9.03674	-59.0454	5.92412	
14:31:03.138	NS0	28.2149	-14.1774	53.3776	
14:31:03.157	NS0	39.8985	31.6109	-39.3801	
14:31:03.199	NS0	-53.9669	-15.8857	24.2668	
14:31:03.218	NS0	-7.68782	36.5858	-6.68734	
14:31:03.248	NS0	15.0979	-11.7417	49.707	
14:31:03.269	NS0	45.9528	-28.1832	19.9351	
14:31:03.298	NS0	49.2404	31.0077	-16.4858	
14:31:03.318	NS0	-17.1548	-74.0616	14.5614	
14:31:03.337	NS0	-0.381291	-107.081	-0.0289632	
14:31:03.360	NS0	17.763	-7.71017	20.5259	
14:31:03.398	NS0	-15.4989	11.1352	37.4052	
14:31:03.418	NS0	72.8263	-45.0562	13.6106	
14:31:03.439	NS0	58.3592	16.9707	14.7806	
14:31:03.457	NS0	96.9979	84.4416	10.1087	
14:31:03.498	NS0	-23.3284	68.4661	-30.4352	
14:31:03.517	NS0	-55.2154	19.4316	30.1901	
14:31:03.547	NS0	74.9164	143.983	15.9171	
14:31:03.558	NS0	40.601	26.0022	-3.62563	
14:31:03.589	NS0	11.926	-43.9058	3.0139	
14:31:03.618	NS0	-9.98561	-76.973	-31.054	
14:31:03.648	NS0	-30.131	-4.70684	53.4238	
14:31:03.668	NS0	86.0828	36.6913	-5.86607	
14:31:03.688	NS0	1.27143	-22.9556	57.3424	
14:31:03.708	NS0	35.8949	39.121	39.0523	
14:31:03.758	NS0	68.4545	-66.4476	16.7422	
14:31:03.768	NS0	105.907	10.6401	-19.3961	
14:31:03.797	NS0	-9.49182	112.067	7.65849	
14:31:03.830	NS0	-11.2598	24.182	-32.8869	
14:31:03.858	NS0	-92.9309	43.1414	-9.68325	
14:31:03.877	NS0	17.4831	61.6834	27.318	
14:31:03.898	NS0	33.8937	-61.0117	-46.422	
14:31:03.921	NS0	-105.949	-72.1433	-53.0143	
14:31:03.958	NS0	-50.0278	-56.8298	8.93485	
14:31:03.978	NS0	22.8704	-30.0845	-23.9103	
14:31:04.008	NS0	-48.8338	-106.773	-34.5064	
14:31:04.036	NS0	-92.7977	33.519	46.838	
14:31:04.058	NS0	74.6628	8.40621	-29.7376	
14:31:04.078	NS0	-35.5352	53.7038	42.828	
14:31:04.120	NS0	36.6903	42.8748	-30.6667	
14:31:04.138	NS0	-71.1948	-28.1897	-13.1438	
14:31:04.158	NS0	-12.6062	59.967	-31.9483	
14:31:04.188	NS0	-20.3732	52.0401	-14.3072	
14:31:04.218	NS0	-78.409	-67.6591	-27.6628	
14:31:04.227	NS0	-5.56218	58.1103	-59.8945	
14:31:04.258	NS0	-72.6376	47.7238	-9.0661	
14:31:04.278	NS0	-71.7137	-107.968	-22.1516	
14:31:04.318	NS0	-72.8009	60.5094	-4.44508	
14:31:04.340	NS0	-0.631978	67.4318	-36.988	
14:31:04.358	NS0	-33.8816	42.1897	27.3325	
14:31:04.381	NS0	59.2279	0.744106	-19.9046	
14:31:04.418	NS0	-86.4123	-15.8451	-6.16066	
14:31:04.438	NS0	-29.4375	-34.7616	9.43209	
14:31:04.457	NS0	42.4398	75.2873	8.47044	
14:31:04.487	NS0	43.9216	13.1339	49.7268	
14:31:04.518	NS0	62.4605	76.579	28.4473	
14:31:04.528	NS0	77.828	46.7113	10.4895	
14:31:04.558	NS0	-31.3749	-67.8345	0.276484	
14:31:04.588	NS0	-43.3137	-33.5055	-21.93	
14:31:04.618	NS0	13.869	73.3351	16.5431	
14:31:04.638	NS0	-24.3979	-14.8154	-8.23982	
14:31:04.670	NS0	-11.2706	69.7223	-1.59247	
14:31:04.688	NS0	17.9417	28.4003	30.0353	
14:31:04.728	NS0	53.7248	-68.8095	-28.0671	
14:31:04.748	NS0	-62.0858	-50.4367	30.5267	
14:31:04.778	NS0	36.2951	-127.562	12.9664	
14:31:04.798	NS0	3.93919	-7.93598	-23.5942	
14:31:04.829	NS0	-61.0712	-43.7201	-38.8784	
14:31:04.850	NS0	-47.6118	53.6431	-25.5306	
14:31:04.867	NS0	-75.76	14.448	10.314	
14:31:04.888	NS0	56.0889	29.4352	18.9307	
14:31:04.927	NS0	14.5131	-19.7008	-17.0927	
14:31:04.950	NS0	22.7915	15.1801	41.5018	
14:31:04.978	NS0	33.0136	-5.50384	3.93706	
14:31:04.998	NS0	41.3104	-50.4136	-4.0601	
14:31:05.018	NS0	0.0432305	-27.1725	-25.3231	
14:31:05.038	NS0	-26.1013	-47.1888	14.5617	
14:31:05.077	NS0	11.7883	-19.6149	-8.66731	
14:31:05.098	NS0	15.3304	-12.4914	0.245383	
14:31:05.119	NS0	-37.7841	-112.328	1.1268	
14:31:05.139	NS0	-43.7588	-115.531	-23.5698	
14:31:05.177	NS0	-22.6718	8.77912	-17.4206	
14:31:05.198	NS0	-11.9516	-67.5808	23.1407	
14:31:05.219	NS0	76.0589	28.2039	35.9609	
14:31:05.238	NS0	95.2885	77.4147	40.5963	
14:31:05.268	NS0	87.3481	42.3989	-34.3453	
14:31:05.298	NS0	-11.7055	22.0282	-27.8793	
14:31:05.328	NS0	-70.3935	0.158891	-47.9154	
14:31:05.338	NS0	-84.9281	60.1298	34.2876	
14:31:05.378	NS0	101.503	29.8284	14.6077	
14:31:05.400	NS0	31.4197	41.628	-34.8667	
14:31:05.421	NS0	-63.161	64.2713	32.3335	
14:31:05.438	NS0	96.9263	82.9773	-1.70684	
14:31:05.477	NS0	-13.5832	9.40028	31.3594	
14:31:05.490	NS0	47.8673	24.4328	17.8361	
14:31:05.518	NS0	35.1441	72.0193	34.8507	
14:31:05.548	NS0	-5.82416	-63.8752	44.7459	
14:31:05.578	NS0	50.2005	41.1602	25.3157	
14:31:05.598	NS0	21.2806	-31.2522	-12.6595	
14:31:05.618	NS0	45.8807	-5.17684	-1.15112	
14:31:05.638	NS0	-16.7655	-15.4843	64.0544	
14:31:05.677	NS0	92.2727	28.8422	-11.194	
14:31:05.698	NS0	-62.4899	33.5205	1.16659	
14:31:05.718	NS0	-19.5151	-49.9971	-7.376	
14:31:05.738	NS0	-20.5735	-38.6285	17.7603	
14:31:05.777	NS0	45.6354	-22.0393	4.72167	
14:31:05.797	NS0	37.225	-57.0635	26.9381	
14:31:05.828	NS0	6.95104	-24.5186	-24.442	
14:31:05.841	NS0	-93.6468	30.4571	38.7417	
14:31:05.868	NS0	74.7068	20.8835	37.0358	
14:31:05.897	NS0	3.20885	-64.3717	37.4658	
14:31:05.929	NS0	1.84368	-26.6883	28.5164	
14:31:05.950	NS0	28.6423	-17.2094	-17.131	
14:31:05.978	NS0	15.3508	-19.7428	24.819	
14:31:05.998	NS0	45.2283	5.11481	-45.3836	
14:31:06.028	NS0	-81.7555	47.1773	36.6682	
14:31:06.039	NS0	84.858	-3.29018	-5.33432	
14:31:06.067	NS0	-85.2007	-83.5233	-10.8532	
14:31:06.098	NS0	-7.57171	21.1233	42.6757	
14:31:06.120	NS0	133.037	-29.7999	-27.8016	
14:31:06.138	NS0	5.46954	42.8079	13.6061	
14:31:06.178	NS0	20.3933	17.0508	-12.9761	
14:31:06.198	NS0	-58.2363	70.1691	26.7919	
14:31:06.227	NS0	108.03	-62.6852	25.7051	
14:31:06.248	NS0	77.8108	-7.35721	-9.73846	
14:31:06.268	NS0	-63.2387	-43.8438	-30.0217	
14:31:06.288	NS0	-44.8507	30.5806	-0.0757577	
14:31:06.327	NS0	-27.2307	82.9411	8.59724	
14:31:06.348	NS0	41.7744	1.38939	-49.2518	
14:31:06.378	NS0	-66.8332	10.6055	-30.0384	
14:31:06.390	NS0	-36.168	54.4542	47.6291	
14:31:06.428	NS0	3.07897	18.1699	-29.7877	
14:31:06.438	NS0	-83.7398	40.4877	-10.1964	
14:31:06.478	NS0	7.65713	-22.2892	-20.9727	
14:31:06.502	NS0	-56.9103	31.2342	25.1582	
14:31:06.528	NS0	61.6242	-5.04182	11.5818	
14:31:06.548	NS0	5.74556	2.05365	14.3904	
14:31:06.577	NS0	55.6129	115.441	-8.56831	
14:31:06.608	NS0	19.2746	61.7986	34.5097	
14:31:06.639	NS0	76.7277	-48.8474	13.3454	
14:31:06.648	NS0	-2.65981	48.0141	37.9544	
14:31:06.688	NS0	53.0338	41.2955	-13.1148	
14:31:06.708	NS0	-2.87532	-13.8889	32.0813	
14:31:06.728	NS0	82.2537	-28.8279	14.9738	
14:31:06.748	NS0	-24.421	10.0026	-34.1583	
14:31:06.779	NS0	-58.2089	-51.9565	16.3873	
14:31:06.808	NS0	25.7927	6.29391	-30.3034	
14:31:06.838	NS0	-63.82	-112.923	6.53273	
14:31:06.850	NS0	14.0506	1.02147	-9.5514	
14:31:06.898	NS0	10.9297	-29.0222	10.4998	
14:31:06.919	NS0	67.7635	-2.15625	-14.7279	
14:31:06.938	NS0	-17.182	44.1655	-24.0679	
14:31:06.961	NS0	-90.4624	27.9312	10.766	
14:31:06.988	NS0	-14.5729	-61.0442	-16.2655	
14:31:07.018	NS0	-6.4137	-12.526	0.25789	
14:31:07.047	NS0	3.82756	-27.3652	-23.821	
14:31:07.061	NS0	-81.4615	-89.3081	21.3684	
14:31:07.099	NS0	2.08658	-46.7249	35.6158	
14:31:07.118	NS0	86.9986	30.0788	19.369	
14:31:07.140	NS0	92.2832	8.53537	-19.5677	
14:31:07.158	NS0	-33.0762	18.4684	-19.2615	
14:31:07.188	NS0	-0.549682	14.4774	38.2682	
14:31:07.208	NS0	65.4901	58.9654	-31.1014	
14:31:07.248	NS0	-73.1156	13.611	28.9678	
14:31:07.268	NS0	85.5662	14.5228	21.8822	
14:31:07.288	NS0	4.98481	-39.4423	-7.86762	
14:31:07.308	NS0	12.2204	-37.8768	5.68172	
14:31:07.338	NS0	-20.1891	35.5784	-21.7213	
14:31:07.368	NS0	-47.5301	53.1274	-11.8982	
14:31:07.398	NS0	-47.0006	-20.5568	14.2073	
14:31:07.410	NS0	-15.7468	-39.5816	9.87295	
14:31:07.448	NS0	1.86878	53.2377	4.03009	
14:31:07.468	NS0	31.6541	38.0735	4.39323	
14:31:07.488	NS0	51.5193	-27.0682	-12.1995	
14:31:07.518	NS0	-55.3062	-31.7205	10.9387	
14:31:07.548	NS0	-34.7044	18.0784	-9.47292	
14:31:07.577	NS0	-41.4386	78.9982	-30.3449	
14:31:07.608	NS0	-4.36554	93.0076	-44.8338	
14:31:07.618	NS0	-101.419	-19.8243	-0.00681724	
14:31:07.648	NS0	32.0746	73.7092	27.2503	
14:31:07.670	NS0	16.2692	-18.0223	24.2069	
14:31:07.698	NS0	-1.06246	19.884	-38.9757	
14:31:07.719	NS0	-64.7035	-90.3513	-28.6149	
14:31:07.748	NS0	-39.3565	-56.9379	-3.45897	
