14:30:55.539	ORG0	0	SMT0	0	
14:30:55.573	ORG0	0	SMT0	0	
14:30:55.607	ORG0	0	SMT0	0	
14:30:55.624	ORG0	0	SMT0	0	
14:30:55.668	ORG0	0	SMT0	0	
14:30:55.710	ORG0	0	SMT0	0	
14:30:55.741	ORG0	0	SMT0	0	
14:30:55.768	ORG0	0	SMT0	0	
14:30:55.808	ORG0	0	SMT0	0	
14:30:55.829	ORG0	0	SMT0	0	
14:30:55.848	ORG0	0	SMT0	0	
14:30:55.867	ORG0	0	SMT0	0	
14:30:55.898	ORG0	0	SMT0	0	
14:30:55.923	ORG0	0	SMT0	0	
14:30:55.958	ORG0	0	SMT0	0	
14:30:55.978	ORG0	0	SMT0	0	
14:30:56.019	ORG0	0	SMT0	0	
14:30:56.038	ORG0	0	SMT0	0	
14:30:56.058	ORG0	0	SMT0	0	
14:30:56.089	ORG0	0	SMT0	0	
14:30:56.118	ORG0	0	SMT0	0	
14:30:56.128	ORG0	0	SMT0	0	
14:30:56.158	ORG0	0	SMT0	0	
14:30:56.178	ORG0	0	SMT0	0	
14:30:56.218	ORG0	0	SMT0	0	
14:30:56.238	ORG0	0	SMT0	0	
14:30:56.258	ORG0	0	SMT0	0	
14:30:56.280	ORG0	0	SMT0	0	
14:30:56.318	ORG0	0	SMT0	0	
14:30:56.338	ORG0	0	SMT0	0	
14:30:56.358	ORG0	0	SMT0	0	
14:30:56.390	ORG0	0	SMT0	0	
14:30:56.419	ORG0	0	SMT0	0	
14:30:56.438	ORG0	0	SMT0	0	
14:30:56.478	ORG0	0	SMT0	0	
14:30:56.498	ORG0	0	SMT0	0	
14:30:56.528	ORG0	0	SMT0	0	
14:30:56.548	ORG0	0	SMT0	0	
14:30:56.573	ORG0	0	SMT0	0	
14:30:56.608	ORG0	0	SMT0	0	
14:30:56.628	ORG0	0	SMT0	0	
14:30:56.648	ORG0	0	SMT0	0	
14:30:56.688	ORG0	0	SMT0	0	
14:30:56.707	ORG0	0	SMT0	0	
14:30:56.738	ORG0	0	SMT0	0	
14:30:56.760	ORG0	0	SMT0	0	
14:30:56.777	ORG0	0	SMT0	0	
14:30:56.798	ORG0	0	SMT0	0	
14:30:56.837	ORG0	0	SMT0	0	
14:30:56.851	ORG0	0	SMT0	0	
14:30:56.878	ORG0	0	SMT0	0	
14:30:56.907	ORG0	0	SMT0	0	
14:30:56.939	ORG0	0	SMT0	0	
14:30:56.958	ORG0	0	SMT0	0	
14:30:56.978	ORG0	0	SMT0	0	
14:30:56.998	ORG0	0	SMT0	0	
14:30:57.040	ORG0	0	SMT0	0	
14:30:57.048	ORG0	0	SMT0	0	
14:30:57.078	ORG0	0	SMT0	0	
14:30:57.108	ORG0	0	SMT0	0	
14:30:57.137	ORG0	0	SMT0	0	
14:30:57.158	ORG0	0	SMT0	0	
14:30:57.178	ORG0	0	SMT0	0	
14:30:57.197	ORG0	0	SMT0	0	
14:30:57.238	ORG0	0	SMT0	0	
14:30:57.258	ORG0	0	SMT0	0	
14:30:57.288	ORG0	0	SMT0	0	
14:30:57.311	ORG0	0	SMT0	0	
14:30:57.328	ORG0	0	SMT0	0	
14:30:57.348	ORG0	0	SMT0	0	
14:30:57.388	ORG0	0	SMT0	0	
14:30:57.398	ORG0	0	SMT0	0	
14:30:57.428	ORG0	0	SMT0	0	
14:30:57.458	ORG0	0	SMT0	0	
14:30:57.488	ORG0	0	SMT0	0	
14:30:57.508	ORG0	0	SMT0	0	
14:30:57.528	ORG0	0	SMT0	0	
14:30:57.549	ORG0	0	SMT0	0	
14:30:57.588	ORG0	0	SMT0	0	
14:30:57.606	ORG0	0	SMT0	0	
14:30:57.638	ORG0	0	SMT0	0	
14:30:57.668	ORG0	0	SMT0	0	
14:30:57.697	ORG0	0	SMT0	0	
14:30:57.718	ORG0	0	SMT0	0	
14:30:57.738	ORG0	0	SMT0	0	
14:30:57.760	ORG0	0	SMT0	0	
14:30:57.798	ORG0	0	SMT0	0	
14:30:57.818	ORG0	0	SMT0	0	
14:30:57.848	ORG0	0	SMT0	0	
14:30:57.870	ORG0	0	SMT0	0	
14:30:57.898	ORG0	0	SMT0	0	
14:30:57.918	ORG0	0	SMT0	0	
14:30:57.938	ORG0	0	SMT0	0	
14:30:57.958	ORG0	0	SMT0	0	
14:30:57.998	ORG0	0	SMT0	0	
14:30:58.018	ORG0	0	SMT0	0	
14:30:58.049	ORG0	0	SMT0	0	
14:30:58.068	ORG0	0	SMT0	0	
14:30:58.087	ORG0	0	SMT0	0	
14:30:58.109	ORG0	0	SMT0	0	
14:30:58.148	ORG0	0	SMT0	0	
14:30:58.159	ORG0	0	SMT0	0	
14:30:58.188	ORG0	0	SMT0	0	
14:30:58.218	ORG0	0	SMT0	0	
14:30:58.248	ORG0	0	SMT0	0	
14:30:58.268	ORG0	0	SMT0	0	
14:30:58.288	ORG0	0	SMT0	0	
14:30:58.310	ORG0	0	SMT0	0	
14:30:58.349	ORG0	0	SMT0	0	
14:30:58.358	ORG0	0	SMT0	0	
14:30:58.388	ORG0	0	SMT0	0	
14:30:58.417	ORG0	0	SMT0	0	
14:30:58.448	ORG0	0	SMT0	0	
14:30:58.469	ORG0	0	SMT0	0	
14:30:58.488	ORG0	0	SMT0	0	
14:30:58.508	ORG0	0	SMT0	0	
14:30:58.548	ORG0	0	SMT0	0	
14:30:58.568	ORG0	0	SMT0	0	
14:30:58.589	ORG0	0	SMT0	0	
14:30:58.608	ORG0	0	SMT0	0	
14:30:58.649	ORG0	0	SMT0	0	
14:30:58.669	ORG0	0	SMT0	0	
14:30:58.698	ORG0	1	SMT0	0	
14:30:58.707	ORG0	1	SMT0	1	
14:30:58.737	ORG0	0	SMT0	1	
14:30:58.771	ORG0	0	SMT0	1	
14:30:58.797	ORG0	0	SMT0	1	
14:30:58.818	ORG0	0	SMT0	0	
14:30:58.848	ORG0	1	SMT0	0	
14:30:58.871	ORG0	0	SMT0	0	
14:30:58.897	ORG0	0	SMT0	0	
14:30:58.908	ORG0	0	SMT0	0	
14:30:58.937	ORG0	0	SMT0	0	
14:30:58.968	ORG0	1	SMT0	0	
14:30:58.988	ORG0	0	SMT0	0	
14:30:59.008	ORG0	0	SMT0	0	
14:30:59.051	ORG0	0	SMT0	0	
14:30:59.068	ORG0	0	SMT0	0	
14:30:59.088	ORG0	1	SMT0	0	
14:30:59.107	ORG0	0	SMT0	0	
14:30:59.148	ORG0	0	SMT0	0	
14:30:59.168	ORG0	0	SMT0	0	
14:30:59.188	ORG0	0	SMT0	0	
14:30:59.208	ORG0	0	SMT0	0	
14:30:59.258	ORG0	0	SMT0	0	
14:30:59.278	ORG0	0	SMT0	0	
14:30:59.298	ORG0	1	SMT0	0	
14:30:59.319	ORG0	0	SMT0	0	
14:30:59.358	ORG0	0	SMT0	0	
14:30:59.378	ORG0	1	SMT0	0	
14:30:59.398	ORG0	1	SMT0	1	
14:30:59.422	ORG0	0	SMT0	1	
14:30:59.469	ORG0	0	SMT0	1	
14:30:59.488	ORG0	0	SMT0	1	
14:30:59.508	ORG0	0	SMT0	0	
14:30:59.528	ORG0	0	SMT0	0	
14:30:59.568	ORG0	0	SMT0	0	
14:30:59.588	ORG0	1	SMT0	0	
14:30:59.608	ORG0	0	SMT0	0	
14:30:59.628	ORG0	0	SMT0	0	
14:30:59.659	ORG0	0	SMT0	0	
14:30:59.688	ORG0	0	SMT0	0	
14:30:59.717	ORG0	0	SMT0	0	
14:30:59.728	ORG0	0	SMT0	0	
14:30:59.758	ORG0	0	SMT0	0	
14:30:59.780	ORG0	1	SMT0	0	
14:30:59.808	ORG0	0	SMT0	0	
14:30:59.828	ORG0	0	SMT0	0	
14:30:59.858	ORG0	0	SMT0	0	
14:30:59.890	ORG0	0	SMT0	0	
14:30:59.918	ORG0	0	SMT0	0	
14:30:59.928	ORG0	0	SMT0	0	
14:30:59.958	ORG0	0	SMT0	0	
14:30:59.988	ORG0	0	SMT0	0	
14:31:00.028	ORG0	0	SMT0	0	
14:31:00.048	ORG0	0	SMT0	0	
14:31:00.069	ORG0	0	SMT0	0	
14:31:00.088	ORG0	1	SMT0	0	
14:31:00.118	ORG0	0	SMT0	0	
14:31:00.148	ORG0	0	SMT0	0	
14:31:00.171	ORG0	1	SMT0	0	
14:31:00.188	ORG0	0	SMT0	0	
14:31:00.228	ORG0	0	SMT0	0	
14:31:00.248	ORG0	1	SMT0	0	
14:31:00.271	ORG0	0	SMT0	0	
14:31:00.309	ORG0	0	SMT0	0	
14:31:00.338	ORG0	0	SMT0	0	
14:31:00.350	ORG0	0	SMT0	0	
14:31:00.377	ORG0	0	SMT0	0	
14:31:00.398	ORG0	0	SMT0	0	
14:31:00.437	ORG0	0	SMT0	0	
14:31:00.458	ORG0	0	SMT0	0	
14:31:00.478	ORG0	0	SMT0	0	
14:31:00.498	ORG0	1	SMT0	0	
14:31:00.528	ORG0	1	SMT0	1	
14:31:00.548	ORG0	0	SMT0	1	
14:31:00.577	ORG0	1	SMT0	1	
14:31:00.598	ORG0	0	SMT0	1	
14:31:00.628	ORG0	0	SMT0	1	
14:31:00.658	ORG0	0	SMT0	1	
14:31:00.688	ORG0	0	SMT0	0	
14:31:00.698	ORG0	0	SMT0	0	
14:31:00.738	ORG0	1	SMT0	0	
14:31:00.758	ORG0	0	SMT0	0	
14:31:00.788	ORG0	1	SMT0	0	
14:31:00.809	ORG0	0	SMT0	0	
14:31:00.837	ORG0	1	SMT0	0	
14:31:00.848	ORG0	0	SMT0	0	
14:31:00.878	ORG0	1	SMT0	0	
14:31:00.910	ORG0	0	SMT0	0	
14:31:00.938	ORG0	0	SMT0	0	
14:31:00.958	ORG0	0	SMT0	0	
14:31:00.977	ORG0	0	SMT0	0	
14:31:01.004	ORG0	0	SMT0	0	
14:31:01.048	ORG0	0	SMT0	0	
14:31:01.059	ORG0	0	SMT0	0	
14:31:01.090	ORG0	0	SMT0	0	
14:31:01.118	ORG0	0	SMT0	0	
14:31:01.148	ORG0	0	SMT0	0	
14:31:01.167	ORG0	0	SMT0	0	
14:31:01.190	ORG0	0	SMT0	0	
14:31:01.207	ORG0	0	SMT0	0	
14:31:01.248	ORG0	1	SMT0	0	
14:31:01.268	ORG0	0	SMT0	0	
14:31:01.298	ORG0	0	SMT0	0	
14:31:01.318	ORG0	0	SMT0	0	
14:31:01.339	ORG0	1	SMT0	0	
14:31:01.359	ORG0	0	SMT0	0	
14:31:01.387	ORG0	0	SMT0	0	
14:31:01.418	ORG0	1	SMT0	0	
14:31:01.448	ORG0	0	SMT0	0	
14:31:01.458	ORG0	0	SMT0	0	
14:31:01.488	ORG0	0	SMT0	0	
14:31:01.507	ORG0	1	SMT0	0	
14:31:01.539	ORG0	0	SMT0	0	
14:31:01.557	ORG0	0	SMT0	0	
14:31:01.588	ORG0	0	SMT0	0	
14:31:01.618	ORG0	0	SMT0	0	
14:31:01.648	ORG0	0	SMT0	0	
14:31:01.657	ORG0	1	SMT0	0	
14:31:01.687	ORG0	0	SMT0	0	
14:31:01.708	ORG0	0	SMT0	0	
14:31:01.748	ORG0	0	SMT0	0	
14:31:01.770	ORG0	0	SMT0	0	
14:31:01.787	ORG0	0	SMT0	0	
14:31:01.811	ORG0	1	SMT0	0	
14:31:01.848	ORG0	0	SMT0	0	
14:31:01.868	ORG0	0	SMT0	0	
14:31:01.888	ORG0	0	SMT0	0	
14:31:01.910	ORG0	0	SMT0	0	
14:31:01.938	ORG0	0	SMT0	0	
14:31:01.968	ORG0	0	SMT0	0	
14:31:01.997	ORG0	0	SMT0	0	
14:31:02.008	ORG0	0	SMT0	0	
14:31:02.049	ORG0	1	SMT0	0	
14:31:02.068	ORG0	0	SMT0	0	
14:31:02.091	ORG0	0	SMT0	0	
14:31:02.117	ORG0	0	SMT0	0	
14:31:02.148	ORG0	0	SMT0	0	
14:31:02.158	ORG0	0	SMT0	0	
14:31:02.188	ORG0	0	SMT0	0	
14:31:02.217	ORG0	0	SMT0	0	
14:31:02.248	ORG0	0	SMT0	0	
14:31:02.267	ORG0	0	SMT0	0	
14:31:02.287	ORG0	1	SMT0	0	
14:31:02.308	ORG0	0	SMT0	0	
14:31:02.337	ORG0	0	SMT0	0	
14:31:02.360	ORG0	0	SMT0	0	
14:31:02.398	ORG0	0	SMT0	0	
14:31:02.420	ORG0	0	SMT0	0	
14:31:02.437	ORG0	0	SMT0	0	
14:31:02.468	ORG0	1	SMT0	0	
14:31:02.498	ORG0	0	SMT0	0	
14:31:02.508	ORG0	1	SMT0	0	
14:31:02.548	ORG0	0	SMT0	0	
14:31:02.568	ORG0	0	SMT0	0	
14:31:02.588	ORG0	0	SMT0	0	
14:31:02.608	ORG0	0	SMT0	0	
14:31:02.648	ORG0	0	SMT0	0	
14:31:02.668	ORG0	1	SMT0	0	
14:31:02.698	ORG0	0	SMT0	0	
14:31:02.708	ORG0	1	SMT0	0	
14:31:02.738	ORG0	0	SMT0	0	
14:31:02.768	ORG0	0	SMT0	0	
14:31:02.787	ORG0	0	SMT0	0	
14:31:02.810	ORG0	1	SMT0	0	
14:31:02.848	ORG0	0	SMT0	0	
14:31:02.868	ORG0	0	SMT0	0	
14:31:02.898	ORG0	1	SMT0	0	
14:31:02.920	ORG0	1	SMT0	1	
14:31:02.938	ORG0	0	SMT0	1	
14:31:02.959	ORG0	0	SMT0	1	
14:31:02.998	ORG0	0	SMT0	1	
14:31:03.008	ORG0	1	SMT0	1	
14:31:03.038	ORG0	1	SMT0	1	
14:31:03.068	ORG0	0	SMT0	1	
14:31:03.100	ORG0	0	SMT0	1	
14:31:03.118	ORG0	0	SMT0	1	
14:31:03.138	ORG0	0	SMT0	0	
14:31:03.157	ORG0	0	SMT0	0	
14:31:03.199	ORG0	0	SMT0	0	
14:31:03.218	ORG0	0	SMT0	0	
14:31:03.248	ORG0	0	SMT0	0	
14:31:03.269	ORG0	0	SMT0	0	
14:31:03.298	ORG0	0	SMT0	0	
14:31:03.318	ORG0	0	SMT0	0	
14:31:03.337	ORG0	1	SMT0	0	
14:31:03.360	ORG0	0	SMT0	0	
14:31:03.398	ORG0	0	SMT0	0	
14:31:03.418	ORG0	0	SMT0	0	
14:31:03.439	ORG0	0	SMT0	0	
14:31:03.457	ORG0	1	SMT0	0	
14:31:03.498	ORG0	0	SMT0	0	
14:31:03.517	ORG0	0	SMT0	0	
14:31:03.547	ORG0	1	SMT0	0	
14:31:03.558	ORG0	0	SMT0	0	
14:31:03.589	ORG0	0	SMT0	0	
14:31:03.618	ORG0	0	SMT0	0	
14:31:03.648	ORG0	0	SMT0	0	
14:31:03.668	ORG0	1	SMT0	0	
14:31:03.688	ORG0	0	SMT0	0	
14:31:03.708	ORG0	0	SMT0	0	
14:31:03.758	ORG0	0	SMT0	0	
14:31:03.768	ORG0	1	SMT0	0	
14:31:03.797	ORG0	1	SMT0	1	
14:31:03.830	ORG0	0	SMT0	1	
14:31:03.858	ORG0	1	SMT0	1	
14:31:03.877	ORG0	0	SMT0	1	
14:31:03.898	ORG0	0	SMT0	1	
14:31:03.921	ORG0	1	SMT0	1	
14:31:03.958	ORG0	0	SMT0	1	
14:31:03.978	ORG0	0	SMT0	1	
14:31:04.008	ORG0	1	SMT0	1	
14:31:04.036	ORG0	1	SMT0	1	
14:31:04.058	ORG0	0	SMT0	1	
14:31:04.078	ORG0	0	SMT0	1	
14:31:04.120	ORG0	0	SMT0	1	
14:31:04.138	ORG0	0	SMT0	0	
